iter	Logloss
121	0.1420701053
122	0.1418732389
123	0.141551013
124	0.1412661229
125	0.141006742
126	0.1407696969
127	0.1404989877
128	0.140168202
129	0.1400448224
130	0.1398620086
131	0.13962154
132	0.1394641146
133	0.1393208945
134	0.138999738
135	0.1388223411
136	0.1385235897
137	0.1383411886
138	0.1380359658
139	0.1378055528
140	0.1375791235
141	0.13730617
142	0.1369264693
143	0.1366230475
144	0.1364506758
145	0.1360250092
146	0.1358756409
147	0.1356929182
148	0.1355075747
149	0.1352087171
150	0.1349382969
151	0.1346317983
152	0.1345291721
153	0.1343347026
154	0.1341275013
155	0.1338233299
156	0.1335341457
157	0.1333735033
158	0.1331814734
159	0.1329365506
160	0.1326964487
161	0.1325587602
162	0.132501505
163	0.1323911608
164	0.1322632346
165	0.1321357922
166	0.1319962627
167	0.1317792222
168	0.1315118814
169	0.1312693986
170	0.1309820063
171	0.1309819969
172	0.1309819931
173	0.1307814775
174	0.1305608482
175	0.1303930233
176	0.1303924869
177	0.1301051301
178	0.1298485018
179	0.1296050918
180	0.12956958
181	0.129341483
182	0.129129757
183	0.1290675861
184	0.1288399308
185	0.1286428792
186	0.1285320773
187	0.1283255444
188	0.1283254499
189	0.1282767725
190	0.1282767314
191	0.1279657851
192	0.1279648965
193	0.1277795209
194	0.1275455556
195	0.1275454903
196	0.1273134653
197	0.1272012366
198	0.1269063597
199	0.1268838366
200	0.1267665066
201	0.1265258894
202	0.1263092275
203	0.1261132241
204	0.1259039591
205	0.1257092062
206	0.1256142723
207	0.1253459895
208	0.1251016319
209	0.1249608257
210	0.1249608
211	0.1248017824
212	0.1247083475
213	0.1245459069
214	0.1243559496
215	0.1241694678
216	0.1240844278
217	0.1239666701
218	0.1238303499
219	0.1237134214
220	0.1235053486
221	0.1231828425
222	0.1230399133
223	0.1226395628
224	0.1224361193
225	0.1223141057
226	0.1221476653
227	0.1220134744
228	0.1218932511
229	0.1217484654
230	0.1217054807
231	0.1215540212
232	0.1215483381
233	0.1214303856
234	0.1213215503
235	0.1211685311
236	0.1210877795
237	0.1209671389
238	0.1209670459
239	0.1207308952
240	0.1205492882
241	0.1204938603
242	0.1202341446
243	0.1201222031
244	0.1199430809
245	0.1197702454
246	0.1195636435
247	0.1192841297
248	0.1191360438
249	0.1191214867
250	0.1190037674
251	0.1189131417
252	0.1187016817
253	0.1186460181
254	0.1185396461
255	0.1184784601
256	0.1183230411
257	0.1181509812
258	0.1180021998
259	0.1179407678
260	0.1176458254
261	0.1176412228
262	0.1176411845
263	0.1175632774
264	0.1174499566
265	0.1172783706
266	0.1170405823
267	0.1169522583
268	0.1168217619
269	0.1168027494
270	0.1167246583
271	0.1167153333
272	0.1165722678
273	0.1164770294
274	0.1163843713
275	0.1162413866
276	0.1161532498
277	0.1159600605
278	0.1156807346
279	0.1153827149
280	0.1153186626
281	0.1151419179
282	0.1150239076
283	0.1148110739
284	0.1147674306
285	0.1146141292
286	0.114288386
287	0.1140972056
288	0.1139067582
289	0.1137952023
290	0.1136191133
291	0.1134274613
292	0.1132903673
293	0.1131063618
294	0.1128868101
295	0.1127522681
296	0.1126531267
297	0.1124930001
298	0.1123780449
299	0.1121650916
300	0.1120995383
301	0.1119377201
302	0.1118710235
303	0.1117067911
304	0.1115780629
305	0.1114219949
306	0.1113150953
307	0.1110972497
308	0.1109780945
309	0.1108336174
310	0.1108130883
311	0.1105767656
312	0.1104076913
313	0.1103175636
